,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,4,5,6,7,8,9
14159_May,0.13548490174149225,0.03578846461096022,0.14794695638280875,0.029397667359003034,0.00031953986259785906,0.10736539383288066,0.007988496564946478,0.0012781594503914362,0.0006390797251957181,0.0,0.0007988496564946477,0.012621824572615434,0.00015976993129892953,0.0,0.0,0.009745965809234702,0.004952867870266816,0.0006390797251957181,0.00015976993129892953,0.0,0.0014379293816903658,0.10081482664962454,0.1303722639399265,0.0009586195877935772,0.08148266496245407,0.00031953986259785906,0.00015976993129892953,0.009745965809234702,0.0,0.0,0.0,0.0,0.08691484262661767,0.0019172391755871545,0.04777120945837993,0.04026202268733024,0.0012781594503914362,0.0012781594503914362
14159_Oct,0.08463778667637423,0.03731343283582089,0.29013469239170003,0.03312704768838733,0.0016381507098653077,0.21568984346559883,0.0,0.0005460502366217692,0.0007280669821623589,0.00018201674554058973,0.0009100837277029487,0.014743356388787768,0.0007280669821623589,0.0,0.0,0.010010921004732436,0.0,0.0009100837277029487,0.0005460502366217692,0.00018201674554058973,0.0,0.023844193665817255,0.07426283218056061,0.00036403349108117945,0.015835456862031305,0.0005460502366217692,0.00018201674554058973,0.018019657808518382,0.0,0.0,0.0,0.00018201674554058973,0.0549690571532581,0.002184200946487077,0.05697124135420459,0.055515107389879866,0.003822351656352384,0.0012741172187841281
15039_June,0.1077184054283291,0.09838846480067855,0.002544529262086514,0.05597964376590331,0.0,0.0022618037885213456,0.0008481764206955047,0.0,0.0002827254735651682,0.04071246819338423,0.0,0.026293469041560644,0.0,0.0,0.0,0.015549901046084252,0.0,0.0,0.0,0.024879841673734804,0.0008481764206955047,0.0002827254735651682,0.14645179530675714,0.07068136839129205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04721515408538309,0.0002827254735651682,0.18716426350014137,0.17104891150692678,0.0,0.0005654509471303364
15039_May,0.1207078154623973,0.05898462186644196,0.0023172530018959344,0.04086791657889193,0.0006319780914261639,0.0023172530018959344,0.0002106593638087213,0.0002106593638087213,0.0002106593638087213,0.22182431009058354,0.0,0.04718769749315357,0.0006319780914261639,0.0006319780914261639,0.0006319780914261639,0.009269012007583738,0.0,0.0002106593638087213,0.0002106593638087213,0.14093111438803455,0.001474615546661049,0.0002106593638087213,0.09542869180535075,0.0004213187276174426,0.0002106593638087213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06446176532546871,0.0004213187276174426,0.09795660417105541,0.09079418580155887,0.0006319780914261639,0.0
15039_Nov,0.2085752568110764,0.06409111210361769,0.01094238499330058,0.03595355069227334,0.0,0.00513622152746762,0.0013398838767306833,0.0,0.0,0.06007146047342564,0.00022331397945511388,0.01965163019205002,0.0,0.0,0.00022331397945511388,0.019874944171505135,0.0,0.0,0.0,0.03327378293881197,0.004689593568557392,0.0,0.22353729343456902,0.08552925413130862,0.00022331397945511388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09155873157659669,0.00022331397945511388,0.06811076373380974,0.06654756587762393,0.00022331397945511388,0.0
15056_June,0.14394661582459486,0.06043851286939943,0.0005719733079122975,0.04137273593898951,0.003050524308865586,0.0,0.0009532888465204957,0.001525262154432793,0.0036224976167778837,0.0,0.001334604385128694,0.028217349857006673,0.002859866539561487,0.10714966634890372,0.11439466158245949,0.007244995233555767,0.00019065776930409913,0.0009532888465204957,0.0020972354623450904,0.0,0.001143946615824595,0.0,0.12697807435653002,0.0,0.0,0.00038131553860819826,0.00038131553860819826,0.00038131553860819826,0.0,0.0,0.0,0.0,0.08369876072449953,0.005719733079122974,0.12449952335557674,0.12640610104861774,0.004003813155386082,0.006482364156339371
15056_Nov,0.1819087964116621,0.07002242711188637,0.0,0.0573137303762771,0.0,0.00024919013207077,0.0,0.00024919013207077,0.0,0.00024919013207077,0.0,0.02093197109394468,0.0,0.1644654871667082,0.13755295290306505,0.01893845003737852,0.0,0.0,0.00024919013207077,0.0,0.0,0.00049838026414154,0.10117119362073262,0.00024919013207077,0.00024919013207077,0.0,0.00024919013207077,0.00024919013207077,0.0,0.0,0.0,0.0,0.06753052579117867,0.0,0.09170196860204335,0.08597059556441565,0.0,0.0
74DA4_Feb_24,0.05777400169923534,0.006796941376380629,0.003610875106202209,0.026125743415463042,0.055225148683092605,0.0014868309260832626,0.0027612574341546302,0.0437553101104503,0.04333050127442651,0.0004248088360237893,0.033984706881903144,0.18479184367034834,0.035046728971962614,0.0004248088360237893,0.00021240441801189465,0.004035683942225999,0.0004248088360237893,0.0475785896346644,0.034834324553950725,0.0004248088360237893,0.0055225148683092605,0.0,0.05713678844519966,0.0,0.0,0.022727272727272728,0.0031860662701784196,0.0,0.0038232795242141037,0.0008496176720475786,0.000637213254035684,0.0021240441801189465,0.07115548003398471,0.0758283772302464,0.009558198810535259,0.006796941376380629,0.06032285471537808,0.09728122344944774
74DA4_Nov_25,0.018606574322927436,0.0035145751498862933,0.0004134794293983874,0.011784163737854042,0.02604920405209841,0.0002067397146991937,0.023568327475708084,0.009303287161463718,0.022741368616911308,0.0,0.005788712011577424,0.6710771139135828,0.015505478602439528,0.0012404382881951624,0.0004134794293983874,0.0008269588587967748,0.010957204879057266,0.010336985734959685,0.014678519743642754,0.0,0.00392805457928468,0.0,0.025222245193301632,0.0002067397146991937,0.0,0.004341534008683068,0.0016539177175935497,0.0,0.0016539177175935497,0.0006202191440975812,0.0010336985734959686,0.0004134794293983874,0.019640272896423405,0.026876162910895184,0.0053752325821790365,0.0047550134380814554,0.019433533181724208,0.03783336778995245
74DA4_Oct_23,0.05773713466021158,0.005917159763313609,0.0019723865877712033,0.022772099695176618,0.07835753989600143,0.00035861574323112785,0.002868925945849023,0.04231665770127309,0.05917159763313609,0.0,0.038371884525730676,0.20243858705397166,0.045544199390353236,0.00017930787161556393,0.00017930787161556393,0.002151694459386767,0.0008965393580778196,0.024385870539716692,0.03335126412049489,0.0,0.007889546351084813,0.0,0.054150977227900306,0.0,0.0,0.019185942262865338,0.0034068495606957147,0.0,0.0032275416890801506,0.0012551551013089475,0.0019723865877712033,0.0016137708445400753,0.05002689618074233,0.06652322036937422,0.006813699121391429,0.004303388918773534,0.06401291016675632,0.09664694280078895
H290_Feb,0.16402343191884555,0.029289898556936707,0.0,0.011573081868838405,0.0021431633090441492,0.0,0.12744677811115873,0.0015716530932990426,0.0012858979854264896,0.0,0.001143020431490213,0.010430061437348193,0.000714387769681383,0.0,0.0,0.028146878125446494,0.08129732818974139,0.013716245177882554,0.00028575510787255323,0.0,0.03414773539077011,0.0,0.16045149307043863,0.0,0.0,0.0005715102157451065,0.004714959279897128,0.0,0.0,0.001857408201171596,0.0,0.0,0.07501071581654523,0.11644520645806544,0.01557365337905415,0.012573224746392341,0.10044292041720246,0.005143591941705958
H290_July,0.25935711140466755,0.02025539409951563,0.0,0.009540584177308088,0.0002935564362248642,0.0,0.10230441802436518,0.036254219873770734,0.0001467782181124321,0.0,0.027300748568912372,0.006898576251284309,0.0005871128724497284,0.0,0.0,0.022603845589314546,0.055335388228386906,0.006164685160722149,0.0001467782181124321,0.0,0.03786878027300748,0.0,0.18772934096580068,0.0001467782181124321,0.0,0.006164685160722149,0.0016145603992367532,0.0,0.0,0.00044033465433729633,0.0,0.0,0.07926023778071334,0.05107881990312638,0.021136063408190225,0.01746660795537942,0.04535446939674152,0.004550124761485396
H421_Dec,0.156780803451065,0.01725532488541386,0.004583445672688056,0.0037746023186842814,0.05918037206794284,0.002291722836344028,0.0,0.0699649501213265,0.04367754111620383,0.0,0.05446211916958749,0.0067403612833647885,0.02803990293879752,0.0,0.0,0.020895119978430843,0.00026961445133459155,0.014559180372067942,0.012267457535723916,0.0,0.005527096252359126,0.0,0.1245618765165813,0.0,0.0,0.01334591534106228,0.0052574818010245345,0.0,0.0014828794823402533,0.001752493933674845,0.0012132650310056618,0.00026961445133459155,0.05796710703693718,0.11310326233486115,0.006875168509032084,0.005392289026691831,0.10555405769749258,0.06295497438662713
H421_July,0.14575271789202138,0.0326147042564953,0.0029482218536944905,0.04606596646397641,0.034641606780910265,0.0012898470609913396,0.0,0.03021927400036853,0.02377003869541183,0.00018426386585590566,0.029113690805233093,0.008844665561083471,0.02248019163442049,0.0,0.0,0.019347705914870093,0.0,0.014188317670904735,0.008291873963515755,0.0,0.005896443707388981,0.0,0.10853141698912844,0.0,0.0,0.009397457158651189,0.002579694121982679,0.0,0.0014741109268472453,0.001105583195135434,0.0014741109268472453,0.000552791597567717,0.05841164547632209,0.1107425833793993,0.08328726736686935,0.06301824212271974,0.0877096001474111,0.04606596646397641
T4FU1_Aug_23,0.02877421830040284,0.005371187416075196,0.0017264530980241703,0.022443890274314215,0.05754843660080568,0.0001918281220026856,0.0028774218300402837,0.02014195281028199,0.044504124304623055,0.0,0.017072702858239017,0.4797621331287167,0.03184346825244581,0.0,0.0,0.0017264530980241703,0.0024937655860349127,0.013619796662190677,0.02608862459236524,0.0,0.005179359294072511,0.0,0.030692499520429694,0.0,0.0,0.0076731248801074235,0.0034529061960483407,0.0,0.0038365624400537117,0.0005754843660080568,0.0009591406100134279,0.0003836562440053712,0.03203529637444849,0.04105121810857472,0.005754843660080567,0.0034529061960483407,0.03568003069249952,0.07308651448302321
T4FU1_Aug_24,0.05446708463949843,0.005877742946708464,0.0021551724137931034,0.03036833855799373,0.07660658307210032,0.00019592476489028212,0.003918495297805642,0.03213166144200627,0.05329153605015674,0.00039184952978056425,0.028800940438871474,0.1765282131661442,0.046434169278996865,0.0011755485893416929,0.001371473354231975,0.001959247648902821,0.001959247648902821,0.03193573667711599,0.04408307210031348,0.00019592476489028212,0.0066614420062695925,0.0,0.056230407523510974,0.00019592476489028212,0.0,0.01763322884012539,0.0041144200626959246,0.0,0.0021551724137931034,0.0017633228840125393,0.00274294670846395,0.0017633228840125393,0.05995297805642633,0.07151253918495298,0.009796238244514107,0.0109717868338558,0.05368338557993731,0.10697492163009405
